id,url,title,title_clean,published_at,year,month,year_month,view_count,label_klarifikasi,topic,topic_name,word_count
63757,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-satu-keluarga-meninggal-setelah-5-hari-tidak-keluar-rumah,[HOAKS] Satu Keluarga Meninggal Setelah 5 Hari Tidak Keluar Rumah,Satu Keluarga Meninggal Setelah 5 Hari Tidak Keluar Rumah,2026-04-24 23:35:00,2026,4,2026-04,313,HOAKS,12,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,85
63756,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-purbaya-alihkan-gaji-dpr-ke-program-bpjs-dan-sekolah-gratis,[HOAKS] Purbaya Alihkan Gaji DPR ke Program BPJS dan Sekolah Gratis,Purbaya Alihkan Gaji DPR ke Program BPJS dan Sekolah Gratis,2026-04-24 23:30:00,2026,4,2026-04,357,HOAKS,32,Bantuan Sosial dan Tautan Pendaftaran Palsu,125
63746,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-jusuf-kalla-mengaku-pernah-memimpin-pembakaran-gereja,[HOAKS] Video Jusuf Kalla Mengaku Pernah Memimpin Pembakaran Gereja,Video Jusuf Kalla Mengaku Pernah Memimpin Pembakaran Gereja,2026-04-23 23:07:00,2026,4,2026-04,422,HOAKS,7,Agama dan Isu Sosial Keagamaan,92
63745,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-insiden-antara-protokoler-istana-dan-panglima-kopassus,[HOAKS] Insiden antara Protokoler Istana dan Panglima Kopassus,Insiden antara Protokoler Istana dan Panglima Kopassus,2026-04-23 23:06:00,2026,4,2026-04,403,HOAKS,73,Topik Lainnya,104
63744,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-utang-kereta-cepat-whoosh-lunas-dalam-dua-bulan,[HOAKS] Utang Kereta Cepat Whoosh Lunas dalam Dua Bulan,Utang Kereta Cepat Whoosh Lunas dalam Dua Bulan,2026-04-23 23:05:00,2026,4,2026-04,398,HOAKS,84,Topik Lainnya,78
63743,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-sandiaga-uno-promosikan-platform-investasi-dengan-keuntungan-rp5-juta-per-hari,[HOAKS] Sandiaga Uno Promosikan Platform Investasi dengan Keuntungan Rp5 Juta Per Hari,Sandiaga Uno Promosikan Platform Investasi dengan Keuntungan Rp5 Juta Per Hari,2026-04-23 23:04:00,2026,4,2026-04,231,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,147
63742,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-facebook-mengatasnamakan-wali-kota-bitung-hengky-honandar,[HOAKS] Akun Facebook Mengatasnamakan Wali Kota Bitung Hengky Honandar,Akun Facebook Mengatasnamakan Wali Kota Bitung Hengky Honandar,2026-04-23 23:03:00,2026,4,2026-04,161,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,105
63741,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-menteri-purbaya-salurkan-dana-hibah-rp11-triliun,[HOAKS] Menteri Purbaya Salurkan Dana Hibah Rp11 Triliun,Menteri Purbaya Salurkan Dana Hibah Rp11 Triliun,2026-04-23 23:02:00,2026,4,2026-04,254,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,53
63740,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-juri-kompetisi-dangdut-nasional-meninggal-di-panggung,[HOAKS] Juri Kompetisi Dangdut Nasional Meninggal di Panggung,Juri Kompetisi Dangdut Nasional Meninggal di Panggung,2026-04-23 23:01:00,2026,4,2026-04,141,HOAKS,12,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,100
63734,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-amerika-serikat-bakal-ambil-alih-selat-malaka,[HOAKS] Amerika Serikat Bakal Ambil Alih Selat Malaka,Amerika Serikat Bakal Ambil Alih Selat Malaka,2026-04-22 23:42:00,2026,4,2026-04,552,HOAKS,71,Topik Lainnya,168
63733,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-menkeu-purbaya-mau-ubah-program-mbg-jadi-bpjs-gratis,[HOAKS] Menkeu Purbaya Mau Ubah Program MBG Jadi BPJS Gratis,Menkeu Purbaya Mau Ubah Program MBG Jadi BPJS Gratis,2026-04-22 23:39:00,2026,4,2026-04,514,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",62
63732,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-promosi-mobil-listrik-murah-rp500000,[HOAKS] Presiden Prabowo Promosi Mobil Listrik Murah Rp500.000,Presiden Prabowo Promosi Mobil Listrik Murah Rp500.000,2026-04-22 23:36:00,2026,4,2026-04,519,HOAKS,31,"Isu Politik, Korupsi, dan Tokoh Publik",87
63731,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pm-timor-leste-tangkap-jk-dia-sudah-hina-agama-kristen,"[HOAKS] PM Timor Leste: Tangkap JK, Dia Sudah Hina Agama Kristen","PM Timor Leste: Tangkap JK, Dia Sudah Hina Agama Kristen",2026-04-22 23:33:00,2026,4,2026-04,225,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",105
63730,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-indonesia-kirim-kapal-dan-jet-tempur-untuk-bantu-iran,[HOAKS] Indonesia Kirim Kapal dan Jet Tempur untuk Bantu Iran,Indonesia Kirim Kapal dan Jet Tempur untuk Bantu Iran,2026-04-22 23:30:00,2026,4,2026-04,294,HOAKS,17,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,64
63723,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-gedung-dprd-makassar-dibakar,[HOAKS] Video Gedung DPRD Makassar Dibakar,Video Gedung DPRD Makassar Dibakar,2026-04-21 23:06:00,2026,4,2026-04,464,HOAKS,19,Topik Lainnya,102
63722,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pemutihan-pajak-kendaraan-bermotor-8-april-29-mei-2026,[HOAKS] Pemutihan Pajak Kendaraan Bermotor 8 April-29 Mei 2026,Pemutihan Pajak Kendaraan Bermotor 8 April-29 Mei 2026,2026-04-21 23:05:00,2026,4,2026-04,522,HOAKS,41,"Hewan, Satwa, dan Peristiwa Alam",85
63721,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-menteri-keuangan-purbaya-tawarkan-bantuan-modal-usaha-rp85-juta,[HOAKS] Menteri Keuangan Purbaya Tawarkan Bantuan Modal Usaha Rp85 Juta,Menteri Keuangan Purbaya Tawarkan Bantuan Modal Usaha Rp85 Juta,2026-04-21 23:04:00,2026,4,2026-04,317,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,130
63720,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-indonesia-peringkat-5-populasi-lgbt-di-dunia-menurut-data-cia,[HOAKS] Indonesia Peringkat 5 Populasi LGBT di Dunia Menurut Data CIA,Indonesia Peringkat 5 Populasi LGBT di Dunia Menurut Data CIA,2026-04-21 23:03:00,2026,4,2026-04,1502,HOAKS,54,Topik Lainnya,133
63719,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-kapolda-aceh-mendukung-aceh-merdeka-dan-pengibaran-bendera-bulan-bintang,[HOAKS] Kapolda Aceh Mendukung Aceh Merdeka dan Pengibaran Bendera Bulan Bintang,Kapolda Aceh Mendukung Aceh Merdeka dan Pengibaran Bendera Bulan Bintang,2026-04-21 23:02:00,2026,4,2026-04,237,HOAKS,52,Agama dan Isu Sosial Keagamaan,161
63718,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-menteri-pertanian-amran-sulaiman-bagi-bagi-rejeki-di-facebook,[HOAKS] Menteri Pertanian Amran Sulaiman Bagi-Bagi Rejeki di Facebook,Menteri Pertanian Amran Sulaiman Bagi-Bagi Rejeki di Facebook,2026-04-21 23:01:00,2026,4,2026-04,200,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,44
63714,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-untuk-klaim-benih-udang-gratis-dari-pemerintah,[HOAKS] Tautan untuk Klaim Benih Udang Gratis dari Pemerintah,Tautan untuk Klaim Benih Udang Gratis dari Pemerintah,2026-04-20 23:40:00,2026,4,2026-04,610,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,77
63713,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-foto-wni-sumbang-ratusan-triliun-ke-iran,[HOAKS] Foto WNI Sumbang Ratusan Triliun ke Iran,Foto WNI Sumbang Ratusan Triliun ke Iran,2026-04-20 23:35:00,2026,4,2026-04,381,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,82
63712,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-surat-peralihan-nakes-non-asn-jadi-cpns,[HOAKS] Surat Peralihan Nakes Non-ASN Jadi CPNS,Surat Peralihan Nakes Non-ASN Jadi CPNS,2026-04-20 23:32:00,2026,4,2026-04,316,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,112
63711,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-kanal-youtube-mengatasnamakan-wakil-bupati-garut,[HOAKS] Kanal YouTube Mengatasnamakan Wakil Bupati Garut,Kanal YouTube Mengatasnamakan Wakil Bupati Garut,2026-04-20 23:30:00,2026,4,2026-04,186,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,54
63707,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pendaftaran-blt-kesra-april-2026,[HOAKS] Pendaftaran BLT Kesra April 2026,Pendaftaran BLT Kesra April 2026,2026-04-19 23:03:00,2026,4,2026-04,1413,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,108
63706,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-polisi-kejang-usai-tabrak-pejalan-kaki,[HOAKS] Polisi Kejang Usai Tabrak Pejalan Kaki,Polisi Kejang Usai Tabrak Pejalan Kaki,2026-04-19 23:02:00,2026,4,2026-04,415,HOAKS,75,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,108
63705,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-plt-bupati-bekasi-asep-surya-atmaja,[HOAKS] Akun WhatsApp Mengatasnamakan Plt Bupati Bekasi Asep Surya Atmaja,Akun WhatsApp Mengatasnamakan Plt Bupati Bekasi Asep Surya Atmaja,2026-04-19 23:01:00,2026,4,2026-04,239,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,86
63704,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-kapal-perang-indonesia-disiagakan-untuk-perang-dunia-3,[HOAKS] Video Kapal Perang Indonesia Disiagakan untuk Perang Dunia 3,Video Kapal Perang Indonesia Disiagakan untuk Perang Dunia 3,2026-04-18 23:15:00,2026,4,2026-04,768,HOAKS,71,Topik Lainnya,70
63703,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-menangis-karena-dituding-hamburkan-uang-negara,[HOAKS] Presiden Prabowo Menangis karena Dituding Hamburkan Uang Negara,Presiden Prabowo Menangis karena Dituding Hamburkan Uang Negara,2026-04-18 23:14:00,2026,4,2026-04,545,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",77
63702,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-rhoma-irama-meninggal-dunia-pada-april-2026,[HOAKS] Rhoma Irama Meninggal Dunia pada April 2026,Rhoma Irama Meninggal Dunia pada April 2026,2026-04-18 23:13:00,2026,4,2026-04,411,HOAKS,12,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,65
63701,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-purbaya-peringatkan-ekonomi-indonesia-suram-imbas-perang,[HOAKS] Purbaya Peringatkan Ekonomi Indonesia Suram Imbas Perang,Purbaya Peringatkan Ekonomi Indonesia Suram Imbas Perang,2026-04-18 23:12:00,2026,4,2026-04,375,HOAKS,69,"Isu Politik, Korupsi, dan Tokoh Publik",140
63698,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-bantuan-magic-com-dan-kompor-2026-dari-pemerintah,[HOAKS] Bantuan Magic Com dan Kompor 2026 dari Pemerintah,Bantuan Magic Com dan Kompor 2026 dari Pemerintah,2026-04-17 23:03:00,2026,4,2026-04,367,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",111
63696,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-facebook-dan-whatsapp-mengatasnamakan-wali-kota-kupang-christian-widodo,[HOAKS] Akun Facebook dan WhatsApp Mengatasnamakan Wali Kota Kupang Christian Widodo,Akun Facebook dan WhatsApp Mengatasnamakan Wali Kota Kupang Christian Widodo,2026-04-17 23:05:00,2026,4,2026-04,330,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,101
63695,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-undian-berhadiah-bank-papua-2026,[HOAKS] Undian Berhadiah Bank Papua 2026,Undian Berhadiah Bank Papua 2026,2026-04-17 23:04:00,2026,4,2026-04,302,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,143
63694,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-untuk-mendaftar-seleksi-petugas-haji-pada-april-2026,[HOAKS] Tautan untuk Mendaftar Seleksi Petugas Haji pada April 2026,Tautan untuk Mendaftar Seleksi Petugas Haji pada April 2026,2026-04-17 23:02:00,2026,4,2026-04,388,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",79
63693,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-anies-baswedan-tawarkan-kuota-haji-gratis-kepada-masyarakat,[HOAKS] Anies Baswedan Tawarkan Kuota Haji Gratis kepada Masyarakat,Anies Baswedan Tawarkan Kuota Haji Gratis kepada Masyarakat,2026-04-17 23:01:00,2026,4,2026-04,323,HOAKS,52,Agama dan Isu Sosial Keagamaan,137
63682,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-anies-baswedan-beri-bantuan-modal-usaha-melalui-facebook,[HOAKS] Anies Baswedan Beri Bantuan Modal Usaha Melalui Facebook,Anies Baswedan Beri Bantuan Modal Usaha Melalui Facebook,2026-04-16 23:25:00,2026,4,2026-04,429,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,96
63681,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-rekrutmen-pertamina-periode-april-2026,[HOAKS] Tautan Rekrutmen Pertamina Periode April 2026,Tautan Rekrutmen Pertamina Periode April 2026,2026-04-16 23:20:00,2026,4,2026-04,446,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,89
63680,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-menteri-luar-negeri-iran-abbas-araghchi-sebut-presiden-prabowo-sebagai-pecundang,[HOAKS] Menteri Luar Negeri Iran Abbas Araghchi Sebut Presiden Prabowo sebagai Pecundang,Menteri Luar Negeri Iran Abbas Araghchi Sebut Presiden Prabowo sebagai Pecundang,2026-04-16 23:16:00,2026,4,2026-04,383,HOAKS,1,"Isu Politik, Korupsi, dan Tokoh Publik",104
63679,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-dpr-sepakati-gaji-guru-rp5-juta-per-bulan,[HOAKS] DPR Sepakati Gaji Guru Rp5 Juta per Bulan,DPR Sepakati Gaji Guru Rp5 Juta per Bulan,2026-04-16 23:13:00,2026,4,2026-04,384,HOAKS,5,Surat/Undangan Palsu Mengatasnamakan Instansi,76
63678,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-bmkg-kemarau-2026-bakal-jadi-terparah-dalam-30-tahun-terakhir,[HOAKS] BMKG : Kemarau 2026 Bakal Jadi Terparah dalam 30 Tahun Terakhir,BMKG : Kemarau 2026 Bakal Jadi Terparah dalam 30 Tahun Terakhir,2026-04-16 23:10:00,2026,4,2026-04,420,HOAKS,56,"Bencana, Banjir, dan Cuaca Ekstrem",100
63677,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-beasiswa-dari-kementerian-pendidikan-dasar-dan-menengah-tahun-2026,[HOAKS] Tautan Pendaftaran Beasiswa dari Kementerian Pendidikan Dasar dan Menengah Tahun 2026,Tautan Pendaftaran Beasiswa dari Kementerian Pendidikan Dasar dan Menengah Tahun 2026,2026-04-16 23:07:00,2026,4,2026-04,525,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,109
63676,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-blt-umkm-rp3-juta-dengan-syarat-kirim-foto-ktp-dan-kk,"[HOAKS] BLT UMKM Rp3 Juta, dengan Syarat Kirim Foto KTP dan KK","BLT UMKM Rp3 Juta, dengan Syarat Kirim Foto KTP dan KK",2026-04-16 23:03:00,2026,4,2026-04,220,HOAKS,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,106
63675,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-bkn-untuk-akses-sistem-pencantuman-gelar-akademik,[HOAKS] Tautan BKN untuk Akses Sistem Pencantuman Gelar Akademik,Tautan BKN untuk Akses Sistem Pencantuman Gelar Akademik,2026-04-16 23:01:00,2026,4,2026-04,181,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,100
63671,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-dpr-menyetujui-penutupan-alfamart-dan-indomaret-demi-koperasi-desa,[HOAKS] DPR Menyetujui Penutupan Alfamart dan Indomaret Demi Koperasi Desa,DPR Menyetujui Penutupan Alfamart dan Indomaret Demi Koperasi Desa,2026-04-15 23:05:00,2026,4,2026-04,780,HOAKS,79,COVID-19 dan Virus Corona,80
63670,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-facebook-mengatasnamakan-kapolsek-mantikulore-iptu-andi-rampewali,[HOAKS] Akun Facebook Mengatasnamakan Kapolsek Mantikulore IPTU Andi Rampewali,Akun Facebook Mengatasnamakan Kapolsek Mantikulore IPTU Andi Rampewali,2026-04-15 23:04:00,2026,4,2026-04,269,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,140
63669,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-meteor-jatuh-di-kabupaten-lampung-utara,[HOAKS] Meteor Jatuh di Kabupaten Lampung Utara,Meteor Jatuh di Kabupaten Lampung Utara,2026-04-15 23:03:00,2026,4,2026-04,593,HOAKS,56,"Bencana, Banjir, dan Cuaca Ekstrem",123
63668,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pendaftaran-pangkalan-lpg-3-kg-berbayar-lewat-whatsapp,[HOAKS] Pendaftaran Pangkalan LPG 3 Kg Berbayar lewat WhatsApp,Pendaftaran Pangkalan LPG 3 Kg Berbayar lewat WhatsApp,2026-04-15 23:02:00,2026,4,2026-04,293,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,89
63667,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-sebut-iran-keras-kepala-tetapi-lemah-dan-tidak-setara-israel,[HOAKS] Presiden Prabowo Sebut Iran Keras Kepala tetapi Lemah dan Tidak Setara Israel,Presiden Prabowo Sebut Iran Keras Kepala tetapi Lemah dan Tidak Setara Israel,2026-04-15 23:01:00,2026,4,2026-04,412,HOAKS,28,Topik Lainnya,168
63642,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-purbaya-salurkan-bantuan-dana-rp11-miliar-pada-2026,[HOAKS] Purbaya Salurkan Bantuan Dana Rp11 Miliar pada 2026,Purbaya Salurkan Bantuan Dana Rp11 Miliar pada 2026,2026-04-14 23:57:00,2026,4,2026-04,1199,HOAKS,15,Bantuan Sosial dan Tautan Pendaftaran Palsu,101
63641,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-dan-facebook-mengatasnamakan-bupati-barito-utara-shalahuddin,[HOAKS] Akun WhatsApp dan Facebook Mengatasnamakan Bupati Barito Utara Shalahuddin,Akun WhatsApp dan Facebook Mengatasnamakan Bupati Barito Utara Shalahuddin,2026-04-14 23:53:00,2026,4,2026-04,328,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,153
63640,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-cpns-kemenkeu-2026,[HOAKS] Tautan Pendaftaran CPNS Kemenkeu 2026,Tautan Pendaftaran CPNS Kemenkeu 2026,2026-04-14 23:50:00,2026,4,2026-04,1240,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,131
63636,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-dan-purbaya-sepakat-harga-pertalite-turun-jadi-rp7000-per-liter,[HOAKS] Presiden Prabowo dan Purbaya Sepakat Harga Pertalite Turun Jadi Rp7.000 per Liter,Presiden Prabowo dan Purbaya Sepakat Harga Pertalite Turun Jadi Rp7.000 per Liter,2026-04-13 23:04:00,2026,4,2026-04,1108,HOAKS,36,"Bank, Undian, dan Hadiah Palsu",117
63635,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-kapolres-bombana-eko-sutomo,[HOAKS] Akun WhatsApp Mengatasnamakan Kapolres Bombana Eko Sutomo,Akun WhatsApp Mengatasnamakan Kapolres Bombana Eko Sutomo,2026-04-13 23:03:00,2026,4,2026-04,332,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,150
63634,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-sby-dirawat-di-rumah-sakit-pada-april-2026,[HOAKS] SBY Dirawat di Rumah Sakit pada April 2026,SBY Dirawat di Rumah Sakit pada April 2026,2026-04-13 23:02:00,2026,4,2026-04,486,HOAKS,49,"Kesehatan, Obat, dan Pengobatan",85
63633,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-wapres-gibran-umumkan-program-tebus-motor-murah-rp600000,[HOAKS] Wapres Gibran Umumkan Program Tebus Motor Murah Rp600.000,Wapres Gibran Umumkan Program Tebus Motor Murah Rp600.000,2026-04-13 23:01:00,2026,4,2026-04,595,HOAKS,43,Topik Lainnya,84
63625,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-undian-berhadiah-bank-nagari-periode-maret-april-2026,[HOAKS] Tautan Undian Berhadiah Bank Nagari Periode Maret-April 2026,Tautan Undian Berhadiah Bank Nagari Periode Maret-April 2026,2026-04-12 23:38:00,2026,4,2026-04,584,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",77
63624,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-kapal-membuang-sampah-di-laut-indonesia,[HOAKS] Video Kapal Membuang Sampah di Laut Indonesia,Video Kapal Membuang Sampah di Laut Indonesia,2026-04-12 23:36:00,2026,4,2026-04,570,HOAKS,26,"Hewan, Satwa, dan Peristiwa Alam",98
63623,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-status-baru-asn-terkait-pppk,[HOAKS] Status Baru ASN Terkait PPPK,Status Baru ASN Terkait PPPK,2026-04-12 23:34:00,2026,4,2026-04,512,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,97
63622,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-whatsapp-mengatasnamakan-kabid-kb-dppkb-kabupaten-sukabumi-feri-budiman,[HOAKS] Akun WhatsApp Mengatasnamakan Kabid KB DPPKB Kabupaten Sukabumi Feri Budiman,Akun WhatsApp Mengatasnamakan Kabid KB DPPKB Kabupaten Sukabumi Feri Budiman,2026-04-12 23:32:00,2026,4,2026-04,297,HOAKS,0,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,70
63621,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tautan-pendaftaran-kartu-indonesia-pintar-kip-kuliah-2026,[HOAKS] Tautan Pendaftaran Kartu Indonesia Pintar (KIP) Kuliah 2026,Tautan Pendaftaran Kartu Indonesia Pintar (KIP) Kuliah 2026,2026-04-12 23:30:00,2026,4,2026-04,544,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",104
63619,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-indonesia-gabung-kubu-iran-dan-presiden-prabowo-deklarasi-perang-lawan-israel,[HOAKS] Indonesia Gabung Kubu Iran dan Presiden Prabowo Deklarasi Perang Lawan Israel,Indonesia Gabung Kubu Iran dan Presiden Prabowo Deklarasi Perang Lawan Israel,2026-04-11 23:04:00,2026,4,2026-04,756,HOAKS,28,Topik Lainnya,115
63618,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-presiden-prabowo-perintahkan-siap-perang-dengan-israel-usai-tewasnya-tiga-prajurit,[HOAKS] Presiden Prabowo Perintahkan Siap Perang dengan Israel usai Tewasnya Tiga Prajurit,Presiden Prabowo Perintahkan Siap Perang dengan Israel usai Tewasnya Tiga Prajurit,2026-04-11 23:03:00,2026,4,2026-04,570,HOAKS,28,Topik Lainnya,111
63617,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-foto-prajurit-tni-bentangkan-syal-i-love-israel,"[HOAKS] Foto Prajurit TNI Bentangkan Syal ""I Love Israel""","Foto Prajurit TNI Bentangkan Syal ""I Love Israel""",2026-04-11 23:02:00,2026,4,2026-04,363,HOAKS,28,Topik Lainnya,65
63616,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-rusia-akan-membuat-pangkalan-militer-di-papua,[HOAKS] Rusia akan Membuat Pangkalan Militer di Papua,Rusia akan Membuat Pangkalan Militer di Papua,2026-04-11 23:01:00,2026,4,2026-04,402,HOAKS,8,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,49
63615,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-foto-bencana-tanah-longsor-yang-terjadi-mendadak,[HOAKS] Foto Bencana Tanah Longsor yang Terjadi Mendadak,Foto Bencana Tanah Longsor yang Terjadi Mendadak,2026-04-10 23:50:00,2026,4,2026-04,494,HOAKS,75,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,99
